Cliente,Fecha
cliente_53172,2025-05-01
cliente_83264,2025-05-01
cliente_72173,2025-05-01
cliente_26654,2025-05-01
cliente_84974,2025-05-01
cliente_42072,2025-05-01
cliente_64183,2025-05-01
cliente_69706,2025-05-01
cliente_19005,2025-05-01
cliente_68931,2025-05-01
cliente_2353,2025-05-01
cliente_28945,2025-05-01
cliente_56915,2025-05-01
cliente_67978,2025-05-01
cliente_76774,2025-05-01
cliente_85898,2025-05-01
cliente_30313,2025-05-01
cliente_71894,2025-05-01
cliente_8439,2025-05-01
cliente_76793,2025-05-01
cliente_22150,2025-05-01
cliente_10055,2025-05-01
cliente_8275,2025-05-01
cliente_59112,2025-05-01
cliente_77807,2025-05-01
cliente_5849,2025-05-01
cliente_42662,2025-05-01
cliente_58301,2025-05-01
cliente_921,2025-05-01
cliente_9701,2025-05-01
cliente_66893,2025-05-01
cliente_78942,2025-05-01
cliente_27612,2025-05-01
cliente_41734,2025-05-01
cliente_68174,2025-05-01
cliente_16874,2025-05-01
cliente_40388,2025-05-01
cliente_34063,2025-05-01
cliente_11925,2025-05-01
cliente_64443,2025-05-01
cliente_45346,2025-05-01
cliente_13143,2025-05-01
cliente_59994,2025-05-01
cliente_40254,2025-05-01
cliente_44727,2025-05-01
cliente_34074,2025-05-01
cliente_35848,2025-05-01
cliente_27648,2025-05-01
cliente_29823,2025-05-01
cliente_26991,2025-05-01
cliente_53043,2025-05-01
cliente_23541,2025-05-01
cliente_70777,2025-05-01
cliente_67145,2025-05-01
cliente_10445,2025-05-01
cliente_41519,2025-05-01
cliente_26102,2025-05-01
cliente_32740,2025-05-01
cliente_26946,2025-05-01
cliente_56606,2025-05-01
cliente_52162,2025-05-01
cliente_52303,2025-05-01
cliente_72740,2025-05-01
cliente_38941,2025-05-01
cliente_67259,2025-05-01
cliente_71353,2025-05-01
cliente_56030,2025-05-01
cliente_51544,2025-05-01
cliente_39488,2025-05-01
cliente_41610,2025-05-01
cliente_47754,2025-05-01
cliente_61202,2025-05-01
cliente_9555,2025-05-01
cliente_19561,2025-05-01
cliente_7223,2025-05-01
cliente_67189,2025-05-01
cliente_43411,2025-05-01
cliente_66982,2025-05-01
cliente_52059,2025-05-01
cliente_49029,2025-05-01
cliente_55109,2025-05-01
cliente_38552,2025-05-01
cliente_35321,2025-05-01
cliente_34504,2025-05-01
cliente_35635,2025-05-01
cliente_63560,2025-05-01
cliente_52883,2025-05-01
cliente_42477,2025-05-01
cliente_73742,2025-05-01
cliente_58959,2025-05-01
cliente_55845,2025-05-01
cliente_56824,2025-05-01
cliente_39738,2025-05-01
cliente_61342,2025-05-01
cliente_33971,2025-05-01
cliente_66232,2025-05-01
cliente_20689,2025-05-01
cliente_66739,2025-05-01
cliente_28217,2025-05-01
cliente_34999,2025-05-01
cliente_21331,2025-05-01
cliente_58732,2025-05-01
cliente_4877,2025-05-01
cliente_41421,2025-05-01
cliente_28680,2025-05-01
cliente_9840,2025-05-01
cliente_17458,2025-05-01
cliente_997,2025-05-01
cliente_11543,2025-05-01
cliente_26208,2025-05-01
cliente_42142,2025-05-01
cliente_41277,2025-05-01
cliente_40513,2025-05-01
cliente_27115,2025-05-01
cliente_11951,2025-05-01
cliente_18553,2025-05-01
cliente_56006,2025-05-01
cliente_79292,2025-05-01
cliente_49928,2025-05-01
cliente_26609,2025-05-01
cliente_3714,2025-05-01
cliente_75395,2025-05-01
cliente_81792,2025-05-01
cliente_6442,2025-05-01
cliente_38831,2025-05-01
cliente_44021,2025-05-01
cliente_55770,2025-05-01
cliente_60975,2025-05-01
cliente_57145,2025-05-01
cliente_64259,2025-05-01
cliente_77308,2025-05-01
cliente_46681,2025-05-01
cliente_48293,2025-05-01
cliente_24120,2025-05-01
cliente_55934,2025-05-01
cliente_42663,2025-05-01
cliente_75907,2025-05-01
cliente_30517,2025-05-01
cliente_57040,2025-05-01
cliente_85276,2025-05-01
cliente_42922,2025-05-01
cliente_9182,2025-05-01
cliente_74272,2025-05-01
cliente_58730,2025-05-01
cliente_39439,2025-05-01
cliente_36048,2025-05-01
cliente_85343,2025-05-01
cliente_55552,2025-05-01
cliente_46761,2025-05-01
cliente_44191,2025-05-01
cliente_85046,2025-05-01
cliente_5967,2025-05-01
cliente_10819,2025-05-01
cliente_56272,2025-05-01
cliente_70366,2025-05-01
cliente_19232,2025-05-01
cliente_67253,2025-05-01
cliente_59476,2025-05-01
cliente_32010,2025-05-01
cliente_11657,2025-05-01
cliente_33301,2025-05-01
cliente_31888,2025-05-01
cliente_27812,2025-05-01
cliente_83862,2025-05-01
cliente_21701,2025-05-01
cliente_20113,2025-05-01
cliente_71878,2025-05-01
cliente_57135,2025-05-01
cliente_84947,2025-05-01
cliente_53324,2025-05-01
cliente_24154,2025-05-01
cliente_20328,2025-05-01
cliente_30644,2025-05-01
cliente_78626,2025-05-01
cliente_19219,2025-05-01
cliente_33907,2025-05-01
cliente_8646,2025-05-01
cliente_82034,2025-05-01
cliente_17615,2025-05-01
cliente_14341,2025-05-01
cliente_58753,2025-05-01
cliente_68019,2025-05-01
cliente_71998,2025-05-01
cliente_7784,2025-05-01
cliente_86183,2025-05-01
cliente_70650,2025-05-01
cliente_54255,2025-05-01
cliente_37221,2025-05-01
cliente_38015,2025-05-01
cliente_38865,2025-05-01
cliente_53791,2025-05-01
cliente_64153,2025-05-01
cliente_57122,2025-05-01
cliente_74839,2025-05-01
cliente_31333,2025-05-01
cliente_38078,2025-05-01
cliente_22498,2025-05-01
cliente_50257,2025-05-01
cliente_60806,2025-05-01
cliente_66334,2025-05-01
cliente_51559,2025-05-01
cliente_58731,2025-05-01
cliente_66051,2025-05-01
cliente_70008,2025-05-01
cliente_4929,2025-05-01
cliente_53683,2025-05-01
cliente_12564,2025-05-01
cliente_72204,2025-05-01
cliente_81261,2025-05-01
cliente_74537,2025-05-01
cliente_80932,2025-05-01
cliente_46995,2025-05-01
cliente_52140,2025-05-01
cliente_14281,2025-05-01
cliente_22269,2025-05-01
cliente_73982,2025-05-01
cliente_52067,2025-05-01
cliente_67958,2025-05-01
cliente_41682,2025-05-01
cliente_81152,2025-05-01
cliente_29719,2025-05-01
cliente_50795,2025-05-01
cliente_47547,2025-05-01
cliente_57959,2025-05-01
cliente_62469,2025-05-01
cliente_46426,2025-05-01
cliente_74657,2025-05-01
cliente_53235,2025-05-01
cliente_59726,2025-05-01
cliente_74846,2025-05-01
cliente_15339,2025-05-01
cliente_17292,2025-05-01
cliente_80144,2025-05-01
cliente_54459,2025-05-01
cliente_46814,2025-05-01
cliente_2897,2025-05-01
cliente_11591,2025-05-01
cliente_77990,2025-05-01
cliente_52887,2025-05-01
cliente_37639,2025-05-01
cliente_81580,2025-05-01
cliente_81682,2025-05-01
cliente_19300,2025-05-01
cliente_33093,2025-05-01
cliente_25221,2025-05-01
cliente_82451,2025-05-01
cliente_40293,2025-05-01
cliente_28618,2025-05-01
cliente_60054,2025-05-01
cliente_38792,2025-05-01
cliente_76166,2025-05-01
cliente_76045,2025-05-01
cliente_374,2025-05-01
cliente_12152,2025-05-01
cliente_26414,2025-05-01
cliente_68877,2025-05-01
cliente_11010,2025-05-01
cliente_58789,2025-05-01
cliente_25516,2025-05-01
cliente_66345,2025-05-01
cliente_72113,2025-05-01
cliente_69397,2025-05-01
cliente_41878,2025-05-01
cliente_34090,2025-05-01
cliente_43872,2025-05-01
cliente_19006,2025-05-01
cliente_55499,2025-05-01
cliente_13983,2025-05-01
cliente_50012,2025-05-01
cliente_452,2025-05-01
cliente_44736,2025-05-01
cliente_37207,2025-05-01
cliente_36233,2025-05-01
cliente_28817,2025-05-01
cliente_35291,2025-05-01
cliente_62176,2025-05-01
cliente_57932,2025-05-01
cliente_39289,2025-05-01
cliente_17659,2025-05-01
cliente_52663,2025-05-01
cliente_73112,2025-05-01
cliente_24322,2025-05-01
cliente_76522,2025-05-01
cliente_85890,2025-05-01
cliente_36065,2025-05-01
cliente_3813,2025-05-01
cliente_5012,2025-05-01
cliente_60003,2025-05-01
cliente_12116,2025-05-01
cliente_21177,2025-05-01
cliente_66763,2025-05-01
cliente_63986,2025-05-01
cliente_57872,2025-05-01
cliente_53832,2025-05-01
cliente_48866,2025-05-01
cliente_42702,2025-05-01
cliente_82651,2025-05-01
cliente_50430,2025-05-01
cliente_83777,2025-05-02
cliente_81371,2025-05-02
cliente_24540,2025-05-02
cliente_9152,2025-05-02
cliente_73959,2025-05-02
cliente_55003,2025-05-02
cliente_10844,2025-05-02
cliente_15733,2025-05-02
cliente_4129,2025-05-02
cliente_84816,2025-05-02
cliente_1541,2025-05-02
cliente_17124,2025-05-02
cliente_73428,2025-05-02
cliente_21707,2025-05-02
cliente_73156,2025-05-02
cliente_75382,2025-05-02
cliente_56259,2025-05-02
cliente_33015,2025-05-02
cliente_39954,2025-05-02
cliente_39707,2025-05-02
cliente_55086,2025-05-02
cliente_77891,2025-05-02
cliente_82651,2025-05-02
cliente_34057,2025-05-02
cliente_23174,2025-05-02
cliente_19933,2025-05-02
cliente_46409,2025-05-02
cliente_6147,2025-05-02
cliente_72093,2025-05-02
cliente_49630,2025-05-02
cliente_42879,2025-05-02
cliente_61582,2025-05-02
cliente_881,2025-05-02
cliente_41850,2025-05-02
cliente_35902,2025-05-02
cliente_79840,2025-05-02
cliente_21011,2025-05-02
cliente_83483,2025-05-02
cliente_80982,2025-05-02
cliente_52240,2025-05-02
cliente_49266,2025-05-02
cliente_10134,2025-05-02
cliente_48724,2025-05-02
cliente_40121,2025-05-02
cliente_64682,2025-05-02
cliente_2394,2025-05-02
cliente_3543,2025-05-02
cliente_60937,2025-05-02
cliente_49134,2025-05-02
cliente_75317,2025-05-02
cliente_74481,2025-05-02
cliente_70292,2025-05-02
cliente_37941,2025-05-02
cliente_36132,2025-05-02
cliente_71217,2025-05-02
cliente_58299,2025-05-02
cliente_77071,2025-05-02
cliente_83031,2025-05-02
cliente_10390,2025-05-02
cliente_85913,2025-05-02
cliente_37109,2025-05-02
cliente_28921,2025-05-02
cliente_21136,2025-05-02
cliente_83164,2025-05-02
cliente_12965,2025-05-02
cliente_85637,2025-05-02
cliente_75071,2025-05-02
cliente_70443,2025-05-02
cliente_3478,2025-05-02
cliente_85062,2025-05-02
cliente_51873,2025-05-02
cliente_23105,2025-05-02
cliente_50934,2025-05-02
cliente_70611,2025-05-02
cliente_80182,2025-05-02
cliente_54213,2025-05-02
cliente_40400,2025-05-02
cliente_51989,2025-05-02
cliente_58479,2025-05-02
cliente_30305,2025-05-02
cliente_32222,2025-05-02
cliente_31431,2025-05-02
cliente_42568,2025-05-02
cliente_24794,2025-05-02
cliente_39874,2025-05-02
cliente_21857,2025-05-02
cliente_83857,2025-05-02
cliente_56016,2025-05-02
cliente_12173,2025-05-02
cliente_79809,2025-05-02
cliente_67106,2025-05-02
cliente_57197,2025-05-02
cliente_62810,2025-05-02
cliente_46720,2025-05-02
cliente_64874,2025-05-02
cliente_58887,2025-05-02
cliente_48436,2025-05-02
cliente_71669,2025-05-02
cliente_76870,2025-05-02
cliente_24174,2025-05-02
cliente_5074,2025-05-02
cliente_45315,2025-05-02
cliente_43953,2025-05-02
cliente_22463,2025-05-02
cliente_30280,2025-05-02
cliente_83176,2025-05-02
cliente_61785,2025-05-02
cliente_60422,2025-05-02
cliente_48718,2025-05-02
cliente_43593,2025-05-02
cliente_71507,2025-05-02
cliente_34926,2025-05-02
cliente_36202,2025-05-02
cliente_42221,2025-05-02
cliente_53329,2025-05-02
cliente_82081,2025-05-02
cliente_54006,2025-05-02
cliente_71044,2025-05-02
cliente_33641,2025-05-02
cliente_9887,2025-05-02
cliente_10865,2025-05-02
cliente_65397,2025-05-02
cliente_17605,2025-05-02
cliente_27061,2025-05-02
cliente_68194,2025-05-02
cliente_84851,2025-05-02
cliente_30150,2025-05-02
cliente_51610,2025-05-02
cliente_82069,2025-05-02
cliente_27688,2025-05-02
cliente_39001,2025-05-02
cliente_6314,2025-05-02
cliente_44862,2025-05-02
cliente_42496,2025-05-02
cliente_84280,2025-05-02
cliente_65327,2025-05-02
cliente_32091,2025-05-02
cliente_28489,2025-05-02
cliente_72398,2025-05-02
cliente_31820,2025-05-02
cliente_37252,2025-05-02
cliente_13477,2025-05-02
cliente_31850,2025-05-02
cliente_65875,2025-05-02
cliente_54415,2025-05-02
cliente_3252,2025-05-02
cliente_71499,2025-05-02
cliente_27217,2025-05-02
cliente_9259,2025-05-02
cliente_55073,2025-05-02
cliente_63735,2025-05-02
cliente_77130,2025-05-02
cliente_33849,2025-05-02
cliente_10332,2025-05-02
cliente_63885,2025-05-02
cliente_83164,2025-05-02
cliente_84505,2025-05-02
cliente_19042,2025-05-02
cliente_62139,2025-05-02
cliente_61845,2025-05-02
cliente_63693,2025-05-02
cliente_74072,2025-05-02
cliente_61713,2025-05-02
cliente_5596,2025-05-02
cliente_1745,2025-05-02
cliente_1456,2025-05-02
cliente_542,2025-05-02
cliente_83114,2025-05-02
cliente_1178,2025-05-02
cliente_39508,2025-05-02
cliente_49684,2025-05-02
cliente_62213,2025-05-02
cliente_66624,2025-05-02
cliente_35120,2025-05-02
cliente_17238,2025-05-02
cliente_42848,2025-05-02
cliente_42682,2025-05-02
cliente_46994,2025-05-02
cliente_54503,2025-05-02
cliente_39837,2025-05-02
cliente_56663,2025-05-02
cliente_51072,2025-05-02
cliente_14407,2025-05-02
cliente_66036,2025-05-02
cliente_53261,2025-05-02
cliente_74807,2025-05-02
cliente_2589,2025-05-02
cliente_50616,2025-05-02
cliente_20917,2025-05-02
cliente_22568,2025-05-02
cliente_13250,2025-05-02
cliente_4519,2025-05-02
cliente_72678,2025-05-02
cliente_38808,2025-05-02
cliente_19483,2025-05-02
cliente_36074,2025-05-02
cliente_2880,2025-05-02
cliente_24184,2025-05-02
cliente_26539,2025-05-02
cliente_67492,2025-05-02
cliente_64116,2025-05-02
cliente_44265,2025-05-02
cliente_15298,2025-05-02
cliente_43249,2025-05-02
cliente_34074,2025-05-02
cliente_25705,2025-05-02
cliente_85181,2025-05-02
cliente_5455,2025-05-02
cliente_67864,2025-05-02
cliente_636,2025-05-02
cliente_38256,2025-05-02
cliente_64234,2025-05-02
cliente_5506,2025-05-02
cliente_77828,2025-05-02
cliente_4939,2025-05-02
cliente_16006,2025-05-02
cliente_56190,2025-05-02
cliente_76516,2025-05-02
cliente_3437,2025-05-02
cliente_11180,2025-05-02
cliente_41368,2025-05-02
cliente_42662,2025-05-02
cliente_56833,2025-05-02
cliente_4445,2025-05-02
cliente_12966,2025-05-02
cliente_29077,2025-05-02
cliente_82041,2025-05-02
cliente_46834,2025-05-02
cliente_51878,2025-05-02
cliente_55140,2025-05-02
cliente_77780,2025-05-02
cliente_59549,2025-05-02
cliente_85499,2025-05-02
cliente_29853,2025-05-02
cliente_80434,2025-05-02
cliente_26465,2025-05-02
cliente_63370,2025-05-02
cliente_52593,2025-05-02
cliente_69528,2025-05-02
cliente_72243,2025-05-02
cliente_79401,2025-05-02
cliente_32127,2025-05-02
cliente_6291,2025-05-02
cliente_27595,2025-05-02
cliente_19485,2025-05-02
cliente_18453,2025-05-02
cliente_23402,2025-05-02
cliente_76694,2025-05-02
cliente_26843,2025-05-02
cliente_70697,2025-05-02
cliente_34976,2025-05-02
cliente_84857,2025-05-02
cliente_63371,2025-05-02
cliente_27018,2025-05-02
cliente_68504,2025-05-02
cliente_46652,2025-05-02
cliente_72347,2025-05-02
cliente_62238,2025-05-02
cliente_69162,2025-05-02
cliente_1455,2025-05-02
cliente_56476,2025-05-02
cliente_17903,2025-05-02
cliente_75832,2025-05-02
cliente_16899,2025-05-02
cliente_32192,2025-05-02
cliente_67679,2025-05-02
cliente_85282,2025-05-02
cliente_64880,2025-05-02
cliente_66160,2025-05-02
cliente_52475,2025-05-02
cliente_34711,2025-05-02
cliente_76153,2025-05-02
cliente_69436,2025-05-02
cliente_40986,2025-05-02
cliente_6071,2025-05-02
cliente_1899,2025-05-02
cliente_62066,2025-05-02
cliente_60399,2025-05-02
cliente_34845,2025-05-02
cliente_56667,2025-05-02
cliente_1770,2025-05-02
cliente_50606,2025-05-02
cliente_33737,2025-05-02
cliente_21608,2025-05-02
cliente_76452,2025-05-02
cliente_47402,2025-05-02
cliente_75553,2025-05-02
cliente_1493,2025-05-02
cliente_4450,2025-05-02
cliente_41877,2025-05-02
cliente_84849,2025-05-02
cliente_19096,2025-05-02
cliente_64833,2025-05-02
cliente_7685,2025-05-02
cliente_27281,2025-05-02
cliente_39306,2025-05-02
cliente_62468,2025-05-02
cliente_15606,2025-05-02
cliente_28791,2025-05-02
cliente_11908,2025-05-02
cliente_75319,2025-05-02
cliente_52152,2025-05-02
cliente_25438,2025-05-02
cliente_41286,2025-05-02
cliente_49316,2025-05-02
cliente_77910,2025-05-02
cliente_51365,2025-05-02
cliente_71292,2025-05-02
cliente_70324,2025-05-02
cliente_73763,2025-05-02
cliente_26457,2025-05-02
cliente_83493,2025-05-02
cliente_47061,2025-05-02
cliente_14043,2025-05-02
cliente_48278,2025-05-02
cliente_17435,2025-05-02
cliente_79018,2025-05-02
cliente_58116,2025-05-02
cliente_21344,2025-05-02
cliente_67731,2025-05-02
cliente_18641,2025-05-02
cliente_951,2025-05-02
cliente_61173,2025-05-02
cliente_80804,2025-05-02
cliente_5742,2025-05-02
cliente_62909,2025-05-02
cliente_5595,2025-05-02
cliente_67929,2025-05-02
cliente_49114,2025-05-02
cliente_29359,2025-05-02
cliente_38949,2025-05-02
cliente_4486,2025-05-02
cliente_20734,2025-05-02
cliente_10756,2025-05-02
cliente_51077,2025-05-02
cliente_23871,2025-05-02
cliente_75226,2025-05-02
cliente_15095,2025-05-02
cliente_58560,2025-05-02
cliente_21290,2025-05-02
cliente_2895,2025-05-02
cliente_22378,2025-05-02
cliente_52889,2025-05-02
cliente_64991,2025-05-02
cliente_26582,2025-05-02
cliente_62699,2025-05-02
cliente_82305,2025-05-02
cliente_71935,2025-05-02
cliente_62031,2025-05-02
cliente_43224,2025-05-02
cliente_20459,2025-05-02
cliente_70892,2025-05-02
cliente_15044,2025-05-02
cliente_25568,2025-05-02
cliente_16918,2025-05-02
cliente_20680,2025-05-02
cliente_67790,2025-05-02
cliente_2263,2025-05-02
cliente_52767,2025-05-02
cliente_72416,2025-05-02
cliente_6223,2025-05-02
cliente_47797,2025-05-02
cliente_74338,2025-05-02
cliente_4990,2025-05-02
cliente_83833,2025-05-02
cliente_20105,2025-05-02
cliente_4411,2025-05-02
cliente_37287,2025-05-02
cliente_68719,2025-05-02
cliente_40126,2025-05-02
cliente_80266,2025-05-02
cliente_53621,2025-05-02
cliente_26012,2025-05-02
cliente_84280,2025-05-02
cliente_12492,2025-05-02
cliente_53321,2025-05-02
cliente_49036,2025-05-02
cliente_57177,2025-05-02
cliente_35575,2025-05-02
cliente_15227,2025-05-02
cliente_58627,2025-05-02
cliente_56444,2025-05-02
cliente_21507,2025-05-02
cliente_60741,2025-05-02
cliente_40975,2025-05-02
cliente_25389,2025-05-02
cliente_35144,2025-05-02
cliente_20251,2025-05-02
cliente_10734,2025-05-02
cliente_23827,2025-05-02
cliente_1598,2025-05-02
cliente_51233,2025-05-02
cliente_68667,2025-05-02
cliente_30372,2025-05-02
cliente_73764,2025-05-02
cliente_58676,2025-05-02
cliente_10564,2025-05-02
cliente_60231,2025-05-02
cliente_4243,2025-05-02
cliente_23435,2025-05-02
cliente_18954,2025-05-02
cliente_24666,2025-05-02
cliente_19832,2025-05-02
cliente_54958,2025-05-02
cliente_6788,2025-05-02
cliente_29671,2025-05-02
cliente_36176,2025-05-02
cliente_72191,2025-05-02
cliente_77146,2025-05-02
cliente_59867,2025-05-02
cliente_60837,2025-05-02
cliente_75580,2025-05-02
cliente_58707,2025-05-02
cliente_3410,2025-05-02
cliente_26341,2025-05-02
cliente_15502,2025-05-02
cliente_67522,2025-05-02
cliente_69445,2025-05-02
cliente_19720,2025-05-02
cliente_62706,2025-05-02
cliente_72796,2025-05-02
cliente_84691,2025-05-02
cliente_1377,2025-05-02
cliente_66656,2025-05-02
cliente_47337,2025-05-02
cliente_82017,2025-05-02
cliente_57177,2025-05-02
cliente_43809,2025-05-02
cliente_65210,2025-05-02
cliente_56558,2025-05-02
cliente_73923,2025-05-02
cliente_50228,2025-05-02
cliente_28258,2025-05-02
cliente_20466,2025-05-02
cliente_15537,2025-05-02
cliente_11000,2025-05-02
cliente_52193,2025-05-02
cliente_66466,2025-05-02
cliente_37689,2025-05-02
cliente_49260,2025-05-02
cliente_80486,2025-05-02
cliente_81193,2025-05-02
cliente_4923,2025-05-02
cliente_25448,2025-05-02
cliente_2354,2025-05-02
cliente_59825,2025-05-02
cliente_33155,2025-05-02
cliente_36467,2025-05-02
cliente_36360,2025-05-02
cliente_58589,2025-05-02
cliente_76063,2025-05-02
cliente_49693,2025-05-02
cliente_58697,2025-05-02
cliente_66110,2025-05-02
cliente_8142,2025-05-02
cliente_32123,2025-05-02
cliente_63241,2025-05-02
cliente_8550,2025-05-02
cliente_39432,2025-05-02
cliente_12039,2025-05-02
cliente_35043,2025-05-02
cliente_35087,2025-05-02
cliente_51555,2025-05-02
cliente_56016,2025-05-02
cliente_84734,2025-05-02
cliente_82265,2025-05-02
cliente_43736,2025-05-02
cliente_31658,2025-05-02
cliente_41957,2025-05-02
cliente_82110,2025-05-02
cliente_33759,2025-05-02
cliente_35016,2025-05-02
cliente_32657,2025-05-02
cliente_69342,2025-05-02
cliente_4373,2025-05-02
cliente_79391,2025-05-02
cliente_65649,2025-05-02
cliente_7160,2025-05-02
cliente_24269,2025-05-02
cliente_32461,2025-05-02
cliente_59523,2025-05-02
cliente_17993,2025-05-02
cliente_20281,2025-05-02
cliente_66874,2025-05-02
cliente_46594,2025-05-02
cliente_39866,2025-05-02
cliente_54168,2025-05-02
cliente_66069,2025-05-02
cliente_72431,2025-05-02
cliente_34383,2025-05-02
cliente_13686,2025-05-02
cliente_36570,2025-05-02
cliente_39216,2025-05-02
cliente_60153,2025-05-02
cliente_83752,2025-05-02
cliente_33709,2025-05-02
cliente_56621,2025-05-02
cliente_67240,2025-05-02
cliente_42724,2025-05-02
cliente_82105,2025-05-02
cliente_9276,2025-05-02
cliente_3981,2025-05-02
cliente_9472,2025-05-02
cliente_74754,2025-05-02
cliente_34912,2025-05-02
cliente_85640,2025-05-02
cliente_26196,2025-05-02
cliente_82264,2025-05-02
cliente_55149,2025-05-02
cliente_38647,2025-05-02
cliente_3191,2025-05-02
